Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Trevor Etienne (40058516),Trevor Etienne,40058516,RB/FLEX,4000,ATL@CAR 09/21/2025 01:00PM ET,CAR,0.8
RB,Jonathon Brooks (40058518),Jonathon Brooks,40058518,RB/FLEX,4000,ATL@CAR 09/21/2025 01:00PM ET,CAR,0
RB,DeeJay Dallas (40058520),DeeJay Dallas,40058520,RB/FLEX,4000,ATL@CAR 09/21/2025 01:00PM ET,CAR,0
RB,Nathan Carter (40058522),Nathan Carter,40058522,RB/FLEX,4000,ATL@CAR 09/21/2025 01:00PM ET,ATL,0
RB,Carlos Washington Jr. (40058524),Carlos Washington Jr.,40058524,RB/FLEX,4000,ATL@CAR 09/21/2025 01:00PM ET,ATL,0
QB,Malik Willis (40058237),Malik Willis,40058237,QB,4000,GB@CLE 09/21/2025 01:00PM ET,GB,0
QB,Clayton Tune (40058238),Clayton Tune,40058238,QB,4000,GB@CLE 09/21/2025 01:00PM ET,GB,0
QB,Deshaun Watson (40058239),Deshaun Watson,40058239,QB,4000,GB@CLE 09/21/2025 01:00PM ET,CLE,0
QB,Bailey Zappe (40058240),Bailey Zappe,40058240,QB,4000,GB@CLE 09/21/2025 01:00PM ET,CLE,0
RB,Raheim Sanders (40058360),Raheim Sanders,40058360,RB/FLEX,4000,GB@CLE 09/21/2025 01:00PM ET,CLE,6.3
RB,Chris Brooks (40058508),Chris Brooks,40058508,RB/FLEX,4000,GB@CLE 09/21/2025 01:00PM ET,GB,3.5
RB,MarShawn Lloyd (40058510),MarShawn Lloyd,40058510,RB/FLEX,4000,GB@CLE 09/21/2025 01:00PM ET,GB,0
RB,Pierre Strong Jr. (40058512),Pierre Strong Jr.,40058512,RB/FLEX,4000,GB@CLE 09/21/2025 01:00PM ET,GB,0
RB,Ahmani Marshall (40058514),Ahmani Marshall,40058514,RB/FLEX,4000,GB@CLE 09/21/2025 01:00PM ET,CLE,0
RB,Emanuel Wilson (40058530),Emanuel Wilson,40058530,RB/FLEX,4000,GB@CLE 09/21/2025 01:00PM ET,GB,0.2
QB,Nick Mullens (40058234),Nick Mullens,40058234,QB,4000,HOU@JAX 09/21/2025 01:00PM ET,JAX,0
QB,Seth Henigan (40058235),Seth Henigan,40058235,QB,4000,HOU@JAX 09/21/2025 01:00PM ET,JAX,0
QB,Graham Mertz (40058236),Graham Mertz,40058236,QB,4000,HOU@JAX 09/21/2025 01:00PM ET,HOU,0
RB,LeQuint Allen Jr. (40058494),LeQuint Allen Jr.,40058494,RB/FLEX,4000,HOU@JAX 09/21/2025 01:00PM ET,JAX,1.7
RB,Cody Schrader (40058496),Cody Schrader,40058496,RB/FLEX,4000,HOU@JAX 09/21/2025 01:00PM ET,JAX,0
RB,Ja'Quinden Jackson (40058498),Ja'Quinden Jackson,40058498,RB/FLEX,4000,HOU@JAX 09/21/2025 01:00PM ET,JAX,0
RB,Dare Ogunbowale (40058500),Dare Ogunbowale,40058500,RB/FLEX,4000,HOU@JAX 09/21/2025 01:00PM ET,HOU,3.6
RB,British Brooks (40058502),British Brooks,40058502,RB/FLEX,4000,HOU@JAX 09/21/2025 01:00PM ET,HOU,0
RB,Joe Mixon (40058504),Joe Mixon,40058504,RB/FLEX,4000,HOU@JAX 09/21/2025 01:00PM ET,HOU,0
RB,Jawhar Jordan (40058506),Jawhar Jordan,40058506,RB/FLEX,4000,HOU@JAX 09/21/2025 01:00PM ET,HOU,0
QB,Carson Wentz (40058194),Carson Wentz,40058194,QB,4000,CIN@MIN 09/21/2025 01:00PM ET,MIN,0
QB,Max Brosmer (40058232),Max Brosmer,40058232,QB,4000,CIN@MIN 09/21/2025 01:00PM ET,MIN,0
QB,Brett Rypien (40058233),Brett Rypien,40058233,QB,4000,CIN@MIN 09/21/2025 01:00PM ET,CIN,0
RB,Zavier Scott (40058478),Zavier Scott,40058478,RB/FLEX,4000,CIN@MIN 09/21/2025 01:00PM ET,MIN,0
RB,Ty Chandler (40058480),Ty Chandler,40058480,RB/FLEX,4000,CIN@MIN 09/21/2025 01:00PM ET,MIN,0
RB,Xazavian Valladay (40058482),Xazavian Valladay,40058482,RB/FLEX,4000,CIN@MIN 09/21/2025 01:00PM ET,MIN,0
RB,C.J. Ham (40058484),C.J. Ham,40058484,RB/FLEX,4000,CIN@MIN 09/21/2025 01:00PM ET,MIN,0
RB,Samaje Perine (40058486),Samaje Perine,40058486,RB/FLEX,4000,CIN@MIN 09/21/2025 01:00PM ET,CIN,1.3
RB,Tahj Brooks (40058488),Tahj Brooks,40058488,RB/FLEX,4000,CIN@MIN 09/21/2025 01:00PM ET,CIN,0
RB,Kendall Milton (40058490),Kendall Milton,40058490,RB/FLEX,4000,CIN@MIN 09/21/2025 01:00PM ET,CIN,0
RB,Gary Brightwell (40058492),Gary Brightwell,40058492,RB/FLEX,4000,CIN@MIN 09/21/2025 01:00PM ET,CIN,0
QB,Mason Rudolph (40058226),Mason Rudolph,40058226,QB,4000,PIT@NE 09/21/2025 01:00PM ET,PIT,0.48
QB,Will Howard (40058227),Will Howard,40058227,QB,4000,PIT@NE 09/21/2025 01:00PM ET,PIT,0
QB,Skylar Thompson (40058228),Skylar Thompson,40058228,QB,4000,PIT@NE 09/21/2025 01:00PM ET,PIT,0
QB,Logan Woodside (40058229),Logan Woodside,40058229,QB,4000,PIT@NE 09/21/2025 01:00PM ET,PIT,0
QB,Joshua Dobbs (40058230),Joshua Dobbs,40058230,QB,4000,PIT@NE 09/21/2025 01:00PM ET,NE,0
QB,Tommy DeVito (40058231),Tommy DeVito,40058231,QB,4000,PIT@NE 09/21/2025 01:00PM ET,NE,0
RB,Trey Sermon (40058464),Trey Sermon,40058464,RB/FLEX,4000,PIT@NE 09/21/2025 01:00PM ET,PIT,0
RB,Lew Nichols (40058466),Lew Nichols,40058466,RB/FLEX,4000,PIT@NE 09/21/2025 01:00PM ET,PIT,0
RB,Lan Larison (40058468),Lan Larison,40058468,RB/FLEX,4000,PIT@NE 09/21/2025 01:00PM ET,NE,0
RB,Deneric Prince (40058470),Deneric Prince,40058470,RB/FLEX,4000,PIT@NE 09/21/2025 01:00PM ET,NE,0
RB,Terrell Jennings (40058472),Terrell Jennings,40058472,RB/FLEX,4000,PIT@NE 09/21/2025 01:00PM ET,NE,0
RB,Brock Lampe (40058474),Brock Lampe,40058474,RB/FLEX,4000,PIT@NE 09/21/2025 01:00PM ET,NE,0
RB,Jack Westover (40058476),Jack Westover,40058476,RB/FLEX,4000,PIT@NE 09/21/2025 01:00PM ET,NE,0
WR,Calvin Austin III (40058640),Calvin Austin III,40058640,WR/FLEX,4000,PIT@NE 09/21/2025 01:00PM ET,PIT,10.1
QB,Tanner McKee (40058196),Tanner McKee,40058196,QB,4000,LAR@PHI 09/21/2025 01:00PM ET,PHI,0
QB,Sam Howell (40058223),Sam Howell,40058223,QB,4000,LAR@PHI 09/21/2025 01:00PM ET,PHI,0
QB,Kyle McCord (40058224),Kyle McCord,40058224,QB,4000,LAR@PHI 09/21/2025 01:00PM ET,PHI,0
QB,Stetson Bennett IV (40058225),Stetson Bennett IV,40058225,QB,4000,LAR@PHI 09/21/2025 01:00PM ET,LAR,0
RB,Audric Estime (40058456),Audric Estime,40058456,RB/FLEX,4000,LAR@PHI 09/21/2025 01:00PM ET,PHI,0
RB,Ben VanSumeren (40058458),Ben VanSumeren,40058458,RB/FLEX,4000,LAR@PHI 09/21/2025 01:00PM ET,PHI,0
RB,Jarquez Hunter (40058460),Jarquez Hunter,40058460,RB/FLEX,4000,LAR@PHI 09/21/2025 01:00PM ET,LAR,0
RB,Ronnie Rivers (40058462),Ronnie Rivers,40058462,RB/FLEX,4000,LAR@PHI 09/21/2025 01:00PM ET,LAR,0
RB,A.J. Dillon (40058528),A.J. Dillon,40058528,RB/FLEX,4000,LAR@PHI 09/21/2025 01:00PM ET,PHI,1.45
QB,Connor Bazelak (40058221),Connor Bazelak,40058221,QB,4000,NYJ@TB 09/21/2025 01:00PM ET,TB,0
QB,Brady Cook (40058222),Brady Cook,40058222,QB,4000,NYJ@TB 09/21/2025 01:00PM ET,NYJ,0
RB,Sean Tucker (40058444),Sean Tucker,40058444,RB/FLEX,4000,NYJ@TB 09/21/2025 01:00PM ET,TB,0.2
RB,Josh Williams (40058446),Josh Williams,40058446,RB/FLEX,4000,NYJ@TB 09/21/2025 01:00PM ET,TB,0
RB,Isaiah Davis (40058448),Isaiah Davis,40058448,RB/FLEX,4000,NYJ@TB 09/21/2025 01:00PM ET,NYJ,1.7
RB,Kene Nwangwu (40058450),Kene Nwangwu,40058450,RB/FLEX,4000,NYJ@TB 09/21/2025 01:00PM ET,NYJ,0
RB,Keilan Robinson (40058452),Keilan Robinson,40058452,RB/FLEX,4000,NYJ@TB 09/21/2025 01:00PM ET,NYJ,0
RB,Andrew Beck (40058454),Andrew Beck,40058454,RB/FLEX,4000,NYJ@TB 09/21/2025 01:00PM ET,NYJ,0
QB,Riley Leonard (40058217),Riley Leonard,40058217,QB,4000,IND@TEN 09/21/2025 01:00PM ET,IND,0
QB,Brandon Allen (40058218),Brandon Allen,40058218,QB,4000,IND@TEN 09/21/2025 01:00PM ET,TEN,0
QB,Will Levis (40058219),Will Levis,40058219,QB,4000,IND@TEN 09/21/2025 01:00PM ET,TEN,0
QB,Trevor Siemian (40058220),Trevor Siemian,40058220,QB,4000,IND@TEN 09/21/2025 01:00PM ET,TEN,0
RB,Tyler Goodson (40058428),Tyler Goodson,40058428,RB/FLEX,4000,IND@TEN 09/21/2025 01:00PM ET,IND,0
RB,Ulysses Bentley IV (40058430),Ulysses Bentley IV,40058430,RB/FLEX,4000,IND@TEN 09/21/2025 01:00PM ET,IND,0
RB,Salvon Ahmed (40058432),Salvon Ahmed,40058432,RB/FLEX,4000,IND@TEN 09/21/2025 01:00PM ET,IND,0
RB,Ameer Abdullah (40058434),Ameer Abdullah,40058434,RB/FLEX,4000,IND@TEN 09/21/2025 01:00PM ET,IND,0
RB,Julius Chestnut (40058436),Julius Chestnut,40058436,RB/FLEX,4000,IND@TEN 09/21/2025 01:00PM ET,TEN,0.1
RB,Kalel Mullings (40058438),Kalel Mullings,40058438,RB/FLEX,4000,IND@TEN 09/21/2025 01:00PM ET,TEN,0
RB,Jordan Mims (40058440),Jordan Mims,40058440,RB/FLEX,4000,IND@TEN 09/21/2025 01:00PM ET,TEN,0
RB,Tyjae Spears (40058442),Tyjae Spears,40058442,RB/FLEX,4000,IND@TEN 09/21/2025 01:00PM ET,TEN,0
QB,Marcus Mariota (40058211),Marcus Mariota,40058211,QB,4000,LV@WAS 09/21/2025 01:00PM ET,WAS,0
QB,Josh Johnson (40058212),Josh Johnson,40058212,QB,4000,LV@WAS 09/21/2025 01:00PM ET,WAS,0
QB,Sam Hartman (40058213),Sam Hartman,40058213,QB,4000,LV@WAS 09/21/2025 01:00PM ET,WAS,0
QB,Aidan O'Connell (40058214),Aidan O'Connell,40058214,QB,4000,LV@WAS 09/21/2025 01:00PM ET,LV,0
QB,Jeff Driskel (40058215),Jeff Driskel,40058215,QB,4000,LV@WAS 09/21/2025 01:00PM ET,LV,0
QB,Cam Miller (40058216),Cam Miller,40058216,QB,4000,LV@WAS 09/21/2025 01:00PM ET,LV,0
RB,Austin Ekeler (40058356),Austin Ekeler,40058356,RB/FLEX,4000,LV@WAS 09/21/2025 01:00PM ET,WAS,6.55
RB,Donovan Edwards (40058422),Donovan Edwards,40058422,RB/FLEX,4000,LV@WAS 09/21/2025 01:00PM ET,WAS,0
RB,Dylan Laube (40058424),Dylan Laube,40058424,RB/FLEX,4000,LV@WAS 09/21/2025 01:00PM ET,LV,0
RB,Chris Collier (40058426),Chris Collier,40058426,RB/FLEX,4000,LV@WAS 09/21/2025 01:00PM ET,LV,0
QB,DJ Uiagalelei (40058208),DJ Uiagalelei,40058208,QB,4000,DEN@LAC 09/21/2025 04:05PM ET,LAC,0
QB,Jarrett Stidham (40058209),Jarrett Stidham,40058209,QB,4000,DEN@LAC 09/21/2025 04:05PM ET,DEN,0
QB,Sam Ehlinger (40058210),Sam Ehlinger,40058210,QB,4000,DEN@LAC 09/21/2025 04:05PM ET,DEN,0
RB,Jaleel McLaughlin (40058358),Jaleel McLaughlin,40058358,RB/FLEX,4000,DEN@LAC 09/21/2025 04:05PM ET,DEN,0
RB,Hassan Haskins (40058408),Hassan Haskins,40058408,RB/FLEX,4000,DEN@LAC 09/21/2025 04:05PM ET,LAC,0
RB,Amar Johnson (40058410),Amar Johnson,40058410,RB/FLEX,4000,DEN@LAC 09/21/2025 04:05PM ET,LAC,0
RB,Scott Matlock (40058412),Scott Matlock,40058412,RB/FLEX,4000,DEN@LAC 09/21/2025 04:05PM ET,LAC,0
RB,Kimani Vidal (40058414),Kimani Vidal,40058414,RB/FLEX,4000,DEN@LAC 09/21/2025 04:05PM ET,LAC,0
RB,Adam Prentice (40058416),Adam Prentice,40058416,RB/FLEX,4000,DEN@LAC 09/21/2025 04:05PM ET,DEN,0.7
RB,Deuce Vaughn (40058418),Deuce Vaughn,40058418,RB/FLEX,4000,DEN@LAC 09/21/2025 04:05PM ET,DEN,0
RB,Michael Burton (40058420),Michael Burton,40058420,RB/FLEX,4000,DEN@LAC 09/21/2025 04:05PM ET,DEN,0
RB,Tyler Badie (40058526),Tyler Badie,40058526,RB/FLEX,4000,DEN@LAC 09/21/2025 04:05PM ET,DEN,3.9
WR,Troy Franklin (40058642),Troy Franklin,40058642,WR/FLEX,4000,DEN@LAC 09/21/2025 04:05PM ET,DEN,16.2
QB,Jake Haener (40058195),Jake Haener,40058195,QB,4000,NO@SEA 09/21/2025 04:05PM ET,NO,0
QB,Drew Lock (40058205),Drew Lock,40058205,QB,4000,NO@SEA 09/21/2025 04:05PM ET,SEA,0
QB,Jalen Milroe (40058206),Jalen Milroe,40058206,QB,4000,NO@SEA 09/21/2025 04:05PM ET,SEA,0.1
QB,Hunter Dekkers (40058207),Hunter Dekkers,40058207,QB,4000,NO@SEA 09/21/2025 04:05PM ET,NO,0
RB,George Holani (40058392),George Holani,40058392,RB/FLEX,4000,NO@SEA 09/21/2025 04:05PM ET,SEA,0
RB,Kenny McIntosh (40058394),Kenny McIntosh,40058394,RB/FLEX,4000,NO@SEA 09/21/2025 04:05PM ET,SEA,0
RB,Damien Martinez (40058396),Damien Martinez,40058396,RB/FLEX,4000,NO@SEA 09/21/2025 04:05PM ET,SEA,0
RB,Robbie Ouzts (40058398),Robbie Ouzts,40058398,RB/FLEX,4000,NO@SEA 09/21/2025 04:05PM ET,SEA,0
RB,Jacardia Wright (40058400),Jacardia Wright,40058400,RB/FLEX,4000,NO@SEA 09/21/2025 04:05PM ET,SEA,0
RB,Brady Russell (40058402),Brady Russell,40058402,RB/FLEX,4000,NO@SEA 09/21/2025 04:05PM ET,SEA,0
RB,Devin Neal (40058404),Devin Neal,40058404,RB/FLEX,4000,NO@SEA 09/21/2025 04:05PM ET,NO,0.9
RB,Velus Jones Jr. (40058406),Velus Jones Jr.,40058406,RB/FLEX,4000,NO@SEA 09/21/2025 04:05PM ET,NO,0
RB,Kendre Miller (40058532),Kendre Miller,40058532,RB/FLEX,4000,NO@SEA 09/21/2025 04:05PM ET,NO,2.2
QB,Tyson Bagent (40058197),Tyson Bagent,40058197,QB,4000,DAL@CHI 09/21/2025 04:25PM ET,CHI,1.78
QB,Joe Milton III (40058202),Joe Milton III,40058202,QB,4000,DAL@CHI 09/21/2025 04:25PM ET,DAL,0
QB,Will Grier (40058203),Will Grier,40058203,QB,4000,DAL@CHI 09/21/2025 04:25PM ET,DAL,0
QB,Case Keenum (40058204),Case Keenum,40058204,QB,4000,DAL@CHI 09/21/2025 04:25PM ET,CHI,0
RB,Roschon Johnson (40058362),Roschon Johnson,40058362,RB/FLEX,4000,DAL@CHI 09/21/2025 04:25PM ET,CHI,0
RB,Phil Mafah (40058380),Phil Mafah,40058380,RB/FLEX,4000,DAL@CHI 09/21/2025 04:25PM ET,DAL,0
RB,Hunter Luepke (40058382),Hunter Luepke,40058382,RB/FLEX,4000,DAL@CHI 09/21/2025 04:25PM ET,DAL,0
RB,Malik Davis (40058384),Malik Davis,40058384,RB/FLEX,4000,DAL@CHI 09/21/2025 04:25PM ET,DAL,0
RB,Travis Homer (40058386),Travis Homer,40058386,RB/FLEX,4000,DAL@CHI 09/21/2025 04:25PM ET,CHI,0
RB,Deion Hankins (40058388),Deion Hankins,40058388,RB/FLEX,4000,DAL@CHI 09/21/2025 04:25PM ET,CHI,0
RB,Brittain Brown (40058390),Brittain Brown,40058390,RB/FLEX,4000,DAL@CHI 09/21/2025 04:25PM ET,CHI,0
TE,Jake Ferguson (40059032),Jake Ferguson,40059032,TE/FLEX,4000,DAL@CHI 09/21/2025 04:25PM ET,DAL,12.05
QB,Adrian Martinez (40058198),Adrian Martinez,40058198,QB,4000,ARI@SF 09/21/2025 04:25PM ET,SF,0
QB,Kurtis Rourke (40058199),Kurtis Rourke,40058199,QB,4000,ARI@SF 09/21/2025 04:25PM ET,SF,0
QB,Jacoby Brissett (40058200),Jacoby Brissett,40058200,QB,4000,ARI@SF 09/21/2025 04:25PM ET,ARI,0.2
QB,Kedon Slovis (40058201),Kedon Slovis,40058201,QB,4000,ARI@SF 09/21/2025 04:25PM ET,ARI,0
RB,Isaac Guerendo (40058364),Isaac Guerendo,40058364,RB/FLEX,4000,ARI@SF 09/21/2025 04:25PM ET,SF,0
RB,Jordan James (40058366),Jordan James,40058366,RB/FLEX,4000,ARI@SF 09/21/2025 04:25PM ET,SF,0
RB,Patrick Taylor Jr. (40058368),Patrick Taylor Jr.,40058368,RB/FLEX,4000,ARI@SF 09/21/2025 04:25PM ET,SF,0
RB,Sincere McCormick (40058370),Sincere McCormick,40058370,RB/FLEX,4000,ARI@SF 09/21/2025 04:25PM ET,SF,0
RB,Kyle Juszczyk (40058372),Kyle Juszczyk,40058372,RB/FLEX,4000,ARI@SF 09/21/2025 04:25PM ET,SF,3.35
RB,Emari Demercado (40058374),Emari Demercado,40058374,RB/FLEX,4000,ARI@SF 09/21/2025 04:25PM ET,ARI,0
RB,Zonovan Knight (40058376),Zonovan Knight,40058376,RB/FLEX,4000,ARI@SF 09/21/2025 04:25PM ET,ARI,0
RB,Michael Carter (40058378),Michael Carter,40058378,RB/FLEX,4000,ARI@SF 09/21/2025 04:25PM ET,ARI,0
WR,Ray-Ray McCloud III (40058646),Ray-Ray McCloud III,40058646,WR/FLEX,3900,ATL@CAR 09/21/2025 01:00PM ET,ATL,4.05
TE,Kyle Pitts Sr. (40059036),Kyle Pitts Sr.,40059036,TE/FLEX,3900,ATL@CAR 09/21/2025 01:00PM ET,ATL,10.3
WR,Jack Bech (40058648),Jack Bech,40058648,WR/FLEX,3900,LV@WAS 09/21/2025 01:00PM ET,LV,3.3
TE,Juwan Johnson (40059034),Juwan Johnson,40059034,TE/FLEX,3900,NO@SEA 09/21/2025 04:05PM ET,NO,15.75
WR,KaVontae Turpin (40058644),KaVontae Turpin,40058644,WR/FLEX,3900,DAL@CHI 09/21/2025 04:25PM ET,DAL,10
WR,Jalen Nailor (40058652),Jalen Nailor,40058652,WR/FLEX,3800,CIN@MIN 09/21/2025 01:00PM ET,MIN,4.95
TE,T.J. Hockenson (40059038),T.J. Hockenson,40059038,TE/FLEX,3800,CIN@MIN 09/21/2025 01:00PM ET,MIN,3.35
TE,Hunter Henry (40059040),Hunter Henry,40059040,TE/FLEX,3800,PIT@NE 09/21/2025 01:00PM ET,NE,6.25
WR,Marvin Mims Jr. (40058650),Marvin Mims Jr.,40058650,WR/FLEX,3800,DEN@LAC 09/21/2025 04:05PM ET,DEN,6.8
WR,Brandin Cooks (40058654),Brandin Cooks,40058654,WR/FLEX,3800,NO@SEA 09/21/2025 04:05PM ET,NO,5.1
WR,Hunter Renfrow (40058656),Hunter Renfrow,40058656,WR/FLEX,3700,ATL@CAR 09/21/2025 01:00PM ET,CAR,13.45
WR,Dontayvion Wicks (40058658),Dontayvion Wicks,40058658,WR/FLEX,3700,GB@CLE 09/21/2025 01:00PM ET,GB,6.7
DST,Packers  (40059306),Packers ,40059306,DST,3700,GB@CLE 09/21/2025 01:00PM ET,GB,7.5
TE,Dallas Goedert (40059042),Dallas Goedert,40059042,TE/FLEX,3700,LAR@PHI 09/21/2025 01:00PM ET,PHI,11.4
WR,Elic Ayomanor (40058660),Elic Ayomanor,40058660,WR/FLEX,3700,IND@TEN 09/21/2025 01:00PM ET,TEN,9.45
TE,Evan Engram (40059044),Evan Engram,40059044,TE/FLEX,3700,DEN@LAC 09/21/2025 04:05PM ET,DEN,3.65
WR,Xavier Legette (40058664),Xavier Legette,40058664,WR/FLEX,3600,ATL@CAR 09/21/2025 01:00PM ET,CAR,2.4
TE,Harold Fannin Jr. (40059048),Harold Fannin Jr.,40059048,TE/FLEX,3600,GB@CLE 09/21/2025 01:00PM ET,CLE,11.7
TE,Jonnu Smith (40059046),Jonnu Smith,40059046,TE/FLEX,3600,PIT@NE 09/21/2025 01:00PM ET,PIT,9.6
WR,Sterling Shepard (40058666),Sterling Shepard,40058666,WR/FLEX,3600,NYJ@TB 09/21/2025 01:00PM ET,TB,6.9
WR,Tyler Lockett (40058662),Tyler Lockett,40058662,WR/FLEX,3600,IND@TEN 09/21/2025 01:00PM ET,TEN,1.45
DST,Seahawks  (40059307),Seahawks ,40059307,DST,3600,NO@SEA 09/21/2025 04:05PM ET,SEA,11
WR,Parker Washington (40058668),Parker Washington,40058668,WR/FLEX,3500,HOU@JAX 09/21/2025 01:00PM ET,JAX,6.3
WR,Xavier Hutchinson (40058674),Xavier Hutchinson,40058674,WR/FLEX,3500,HOU@JAX 09/21/2025 01:00PM ET,HOU,5.5
